n,thresholdModel,thresholdClass,Accuracy,logloss
75,0.8,0.5,0.787234042553192,0.449599525132051
75,0.85,0.5,0.787234042553192,0.449599525132051
75,0.9,0.5,0.787234042553192,0.449599525132051
75,0.95,0.5,0.787234042553192,0.449599525132051
75,1,0.5,0.787234042553192,0.449599525132051
76,0.05,0.5,0.680851063829787,0.676273071874175
76,0.1,0.5,0.765957446808511,0.431071684334308
76,0.15,0.5,0.74468085106383,0.429825903739846
76,0.2,0.5,0.74468085106383,0.428246738171675
76,0.25,0.5,0.74468085106383,0.428246738171675
76,0.3,0.5,0.765957446808511,0.422523890947032
76,0.35,0.5,0.765957446808511,0.421361551872996
76,0.4,0.5,0.765957446808511,0.421361551872996
76,0.45,0.5,0.787234042553192,0.418173041876113
76,0.5,0.5,0.787234042553192,0.418487821776639
76,0.55,0.5,0.808510638297872,0.421489010506426
76,0.6,0.5,0.808510638297872,0.421489010506426
76,0.65,0.5,0.808510638297872,0.421489010506426
76,0.7,0.5,0.808510638297872,0.421489010506426
76,0.75,0.5,0.808510638297872,0.421489010506426
76,0.8,0.5,0.808510638297872,0.421489010506426
76,0.85,0.5,0.808510638297872,0.42364539538583
76,0.9,0.5,0.808510638297872,0.42364539538583
76,0.95,0.5,0.808510638297872,0.42364539538583
76,1,0.5,0.808510638297872,0.429146892830209
77,0.05,0.5,0.808510638297872,0.451114463833964
77,0.1,0.5,0.765957446808511,0.430174189136568
77,0.15,0.5,0.765957446808511,0.431332640968378
77,0.2,0.5,0.74468085106383,1.76594707086254
77,0.25,0.5,0.74468085106383,1.76594707086254
77,0.3,0.5,0.74468085106383,1.76594707086254
77,0.35,0.5,0.74468085106383,1.76594707086254
77,0.4,0.5,0.74468085106383,1.76594707086254
77,0.45,0.5,0.74468085106383,1.76594707086254
77,0.5,0.5,0.74468085106383,1.76594707086254
77,0.55,0.5,0.74468085106383,1.76594707086254
77,0.6,0.5,0.74468085106383,1.76594707086254
77,0.65,0.5,0.74468085106383,1.76594707086254
77,0.7,0.5,0.74468085106383,1.76594707086254
77,0.75,0.5,0.74468085106383,1.76594707086254
77,0.8,0.5,0.74468085106383,1.76594707086254
77,0.85,0.5,0.74468085106383,1.76594707086254
77,0.9,0.5,0.74468085106383,1.76594707086254
77,0.95,0.5,0.74468085106383,1.76594707086254
77,1,0.5,0.74468085106383,1.76594707086254
78,0.05,0.5,0.829787234042553,0.509605426429179
78,0.1,0.5,0.765957446808511,0.431061494643149
78,0.15,0.5,0.765957446808511,0.430365307296063
78,0.2,0.5,0.765957446808511,0.430365307296063
78,0.25,0.5,0.765957446808511,0.427024296036594
78,0.3,0.5,0.765957446808511,0.418268730156175
78,0.35,0.5,0.765957446808511,0.417601572883321
78,0.4,0.5,0.765957446808511,0.417601572883321
78,0.45,0.5,0.765957446808511,0.417601572883321
78,0.5,0.5,0.765957446808511,0.417601572883321
78,0.55,0.5,0.765957446808511,0.417601572883321
78,0.6,0.5,0.74468085106383,1.37064924034634
78,0.65,0.5,0.74468085106383,1.37064924034634
78,0.7,0.5,0.74468085106383,1.37064924034634
78,0.75,0.5,0.74468085106383,1.37064924034634
78,0.8,0.5,0.74468085106383,1.37064924034634
78,0.85,0.5,0.74468085106383,1.37064924034634
78,0.9,0.5,0.74468085106383,1.37064924034634
78,0.95,0.5,0.74468085106383,1.37064924034634
78,1,0.5,0.74468085106383,1.37064924034634
79,0.05,0.5,0.829787234042553,0.444648944287914
79,0.1,0.5,0.74468085106383,0.427599779027224
79,0.15,0.5,0.74468085106383,0.429488159064217
79,0.2,0.5,0.74468085106383,0.431671506176005
79,0.25,0.5,0.74468085106383,0.432565334694821
79,0.3,0.5,0.74468085106383,0.434812433544286
79,0.35,0.5,0.74468085106383,0.434812433544286
79,0.4,0.5,0.765957446808511,0.433915050182433
79,0.45,0.5,0.765957446808511,0.433915050182433
79,0.5,0.5,0.765957446808511,0.433758532048808
79,0.55,0.5,0.765957446808511,0.433758532048808
79,0.6,0.5,0.765957446808511,0.433758532048808
79,0.65,0.5,0.765957446808511,0.433758532048808
79,0.7,0.5,0.765957446808511,0.433758532048808
79,0.75,0.5,0.765957446808511,0.433758532048808
79,0.8,0.5,0.808510638297872,0.42875159432131
79,0.85,0.5,0.808510638297872,0.42875159432131
79,0.9,0.5,0.808510638297872,0.42875159432131
79,0.95,0.5,0.808510638297872,0.42875159432131
79,1,0.5,0.808510638297872,0.42875159432131
80,0.05,0.5,0.829787234042553,0.441855900516429
80,0.1,0.5,0.74468085106383,0.431399772338031
80,0.15,0.5,0.765957446808511,0.426680409099958
80,0.2,0.5,0.765957446808511,0.427923254296377
80,0.25,0.5,0.765957446808511,0.428906879030268
80,0.3,0.5,0.74468085106383,1.53220221628652
80,0.35,0.5,0.74468085106383,1.53220221628652
80,0.4,0.5,0.74468085106383,1.53220221628652
80,0.45,0.5,0.74468085106383,1.53220221628652
80,0.5,0.5,0.74468085106383,1.53220221628652
80,0.55,0.5,0.74468085106383,1.53220221628652
80,0.6,0.5,0.74468085106383,1.53220221628652
80,0.65,0.5,0.74468085106383,1.53220221628652
80,0.7,0.5,0.74468085106383,1.53220221628652
80,0.75,0.5,0.74468085106383,1.53220221628652
80,0.8,0.5,0.74468085106383,1.53220221628652
80,0.85,0.5,0.74468085106383,1.53220221628652
80,0.9,0.5,0.74468085106383,1.53220221628652
80,0.95,0.5,0.74468085106383,1.53220221628652
80,1,0.5,0.74468085106383,1.53220221628652
81,0.05,0.5,0.808510638297872,0.443061577636151
81,0.1,0.5,0.74468085106383,0.432786843098536
81,0.15,0.5,0.74468085106383,0.432009876675676
81,0.2,0.5,0.74468085106383,0.432737183104645
81,0.25,0.5,0.74468085106383,0.433384228032328
81,0.3,0.5,0.74468085106383,0.433384228032328
81,0.35,0.5,0.74468085106383,0.433384228032328
81,0.4,0.5,0.74468085106383,0.43585254102354
81,0.45,0.5,0.787234042553192,0.436971918849643
81,0.5,0.5,0.787234042553192,0.436971918849643
81,0.55,0.5,0.787234042553192,0.436971918849643
81,0.6,0.5,0.787234042553192,0.436971918849643
81,0.65,0.5,0.808510638297872,0.438374976572839
81,0.7,0.5,0.808510638297872,0.438374976572839
81,0.75,0.5,0.808510638297872,0.438374976572839
81,0.8,0.5,0.765957446808511,0.440035045743945
81,0.85,0.5,0.765957446808511,0.440035045743945
81,0.9,0.5,0.765957446808511,0.440035045743945
81,0.95,0.5,0.765957446808511,0.440035045743945
81,1,0.5,0.74468085106383,0.445160828960644
82,0.05,0.5,0.829787234042553,0.450312428123383
82,0.1,0.5,0.74468085106383,0.436397237400854
82,0.15,0.5,0.765957446808511,0.438300302988012
82,0.2,0.5,0.765957446808511,0.439981599930115
82,0.25,0.5,0.765957446808511,0.440235294395848
82,0.3,0.5,0.765957446808511,0.437143359069923
82,0.35,0.5,0.808510638297872,0.434714685521294
82,0.4,0.5,0.808510638297872,0.434714685521294
82,0.45,0.5,0.808510638297872,0.434714685521294
82,0.5,0.5,0.808510638297872,0.434714685521294
82,0.55,0.5,0.808510638297872,0.434714685521294
82,0.6,0.5,0.808510638297872,0.434714685521294
82,0.65,0.5,0.808510638297872,0.423697455077044
82,0.7,0.5,0.765957446808511,0.445083250037355
82,0.75,0.5,0.765957446808511,0.445083250037355
82,0.8,0.5,0.765957446808511,0.445083250037355
82,0.85,0.5,0.765957446808511,0.463981801049087
82,0.9,0.5,0.765957446808511,0.463981801049087
82,0.95,0.5,0.765957446808511,0.463981801049087
82,1,0.5,0.765957446808511,0.463981801049087
83,0.05,0.5,0.808510638297872,0.457000343492225
83,0.1,0.5,0.765957446808511,0.425368788010371
83,0.15,0.5,0.74468085106383,1.66531165058294
83,0.2,0.5,0.74468085106383,1.66531165058294
83,0.25,0.5,0.74468085106383,1.66531165058294
83,0.3,0.5,0.74468085106383,1.66531165058294
83,0.35,0.5,0.74468085106383,1.66531165058294
83,0.4,0.5,0.74468085106383,1.66531165058294
83,0.45,0.5,0.74468085106383,1.66531165058294
83,0.5,0.5,0.74468085106383,1.66531165058294
83,0.55,0.5,0.74468085106383,1.66531165058294
83,0.6,0.5,0.74468085106383,1.66531165058294
83,0.65,0.5,0.74468085106383,1.66531165058294
83,0.7,0.5,0.74468085106383,1.66531165058294
83,0.75,0.5,0.74468085106383,1.66531165058294
83,0.8,0.5,0.74468085106383,1.66531165058294
83,0.85,0.5,0.74468085106383,1.66531165058294
83,0.9,0.5,0.74468085106383,1.66531165058294
83,0.95,0.5,0.74468085106383,1.66531165058294
83,1,0.5,0.74468085106383,1.66531165058294
84,0.05,0.5,0.74468085106383,2.57757640974377
84,0.1,0.5,0.74468085106383,2.57757640974377
84,0.15,0.5,0.74468085106383,2.57757640974377
84,0.2,0.5,0.74468085106383,2.57757640974377
84,0.25,0.5,0.74468085106383,2.57757640974377
84,0.3,0.5,0.74468085106383,2.57757640974377
84,0.35,0.5,0.74468085106383,2.57757640974377
84,0.4,0.5,0.74468085106383,2.57757640974377
84,0.45,0.5,0.74468085106383,2.57757640974377
84,0.5,0.5,0.74468085106383,2.57757640974377
84,0.55,0.5,0.74468085106383,2.57757640974377
84,0.6,0.5,0.74468085106383,2.57757640974377
84,0.65,0.5,0.74468085106383,2.57757640974377
84,0.7,0.5,0.74468085106383,2.57757640974377
84,0.75,0.5,0.74468085106383,2.57757640974377
84,0.8,0.5,0.74468085106383,2.57757640974377
84,0.85,0.5,0.74468085106383,2.57757640974377
84,0.9,0.5,0.74468085106383,2.57757640974377
84,0.95,0.5,0.74468085106383,2.57757640974377
84,1,0.5,0.74468085106383,2.57757640974377
85,0.05,0.5,0.808510638297872,0.441409055149943
85,0.1,0.5,0.74468085106383,0.439916454060944
85,0.15,0.5,0.74468085106383,0.431761655249447
85,0.2,0.5,0.74468085106383,0.431761655249447
85,0.25,0.5,0.765957446808511,0.424842732633756
85,0.3,0.5,0.765957446808511,0.424842732633756
85,0.35,0.5,0.765957446808511,0.424842732633756
85,0.4,0.5,0.765957446808511,0.420179228969716
85,0.45,0.5,0.808510638297872,0.423968805756611
85,0.5,0.5,0.808510638297872,0.423968805756611
85,0.55,0.5,0.808510638297872,0.428176446997073
85,0.6,0.5,0.808510638297872,0.428176446997073
85,0.65,0.5,0.808510638297872,0.428176446997073
85,0.7,0.5,0.808510638297872,0.432788676784765
85,0.75,0.5,0.765957446808511,0.44061550860857
85,0.8,0.5,0.765957446808511,0.44061550860857
85,0.85,0.5,0.765957446808511,0.44061550860857
85,0.9,0.5,0.74468085106383,0.448761259908078
85,0.95,0.5,0.74468085106383,0.448761259908078
85,1,0.5,0.74468085106383,0.448761259908078
86,0.05,0.5,0.829787234042553,0.439088927190484
86,0.1,0.5,0.765957446808511,0.433880924915552
86,0.15,0.5,0.765957446808511,0.430512235761776
86,0.2,0.5,0.765957446808511,0.430512235761776
86,0.25,0.5,0.765957446808511,0.425791645670945
86,0.3,0.5,0.765957446808511,0.425791645670945
86,0.35,0.5,0.765957446808511,0.426890633017611
86,0.4,0.5,0.765957446808511,0.426617371226707
86,0.45,0.5,0.765957446808511,0.426617371226707
86,0.5,0.5,0.74468085106383,0.427355482059793
86,0.55,0.5,0.74468085106383,1.38643180338398
86,0.6,0.5,0.74468085106383,1.38643180338398
86,0.65,0.5,0.74468085106383,1.38643180338398
86,0.7,0.5,0.74468085106383,1.38643180338398
86,0.75,0.5,0.74468085106383,1.38643180338398
86,0.8,0.5,0.74468085106383,1.38643180338398
86,0.85,0.5,0.74468085106383,1.38643180338398
86,0.9,0.5,0.74468085106383,1.38643180338398
86,0.95,0.5,0.74468085106383,1.38643180338398
86,1,0.5,0.74468085106383,1.38643180338398
87,0.05,0.5,0.765957446808511,0.499827429959221
87,0.1,0.5,0.765957446808511,0.430803049334671
87,0.15,0.5,0.765957446808511,0.430803049334671
87,0.2,0.5,0.765957446808511,0.428580936020749
87,0.25,0.5,0.765957446808511,0.428580936020749
87,0.3,0.5,0.765957446808511,0.429269078740299
87,0.35,0.5,0.74468085106383,0.422973461410325
87,0.4,0.5,0.74468085106383,0.422973461410325
87,0.45,0.5,0.74468085106383,0.422973461410325
87,0.5,0.5,0.787234042553192,0.427761909259024
87,0.55,0.5,0.787234042553192,0.448011912024325
87,0.6,0.5,0.787234042553192,0.448011912024325
87,0.65,0.5,0.787234042553192,0.448011912024325
87,0.7,0.5,0.787234042553192,0.448011912024325
87,0.75,0.5,0.787234042553192,0.448011912024325
87,0.8,0.5,0.787234042553192,0.448011912024325
87,0.85,0.5,0.787234042553192,0.448011912024325
87,0.9,0.5,0.787234042553192,0.448011912024325
87,0.95,0.5,0.787234042553192,0.448011912024325
87,1,0.5,0.787234042553192,0.448011912024325
88,0.05,0.5,0.808510638297872,0.456305004150912
88,0.1,0.5,0.765957446808511,0.438104558669774
88,0.15,0.5,0.765957446808511,0.435905142939242
88,0.2,0.5,0.765957446808511,0.438299956900324
88,0.25,0.5,0.765957446808511,0.438299956900324
88,0.3,0.5,0.765957446808511,0.438299956900324
88,0.35,0.5,0.787234042553192,0.440372826540171
88,0.4,0.5,0.787234042553192,0.440372826540171
88,0.45,0.5,0.787234042553192,0.440372826540171
88,0.5,0.5,0.808510638297872,0.441341317655085
88,0.55,0.5,0.808510638297872,0.441341317655085
88,0.6,0.5,0.808510638297872,0.441341317655085
88,0.65,0.5,0.808510638297872,0.441341317655085
88,0.7,0.5,0.808510638297872,0.441341317655085
88,0.75,0.5,0.765957446808511,0.444714739698661
88,0.8,0.5,0.787234042553192,0.445733206568224
88,0.85,0.5,0.787234042553192,0.445733206568224
88,0.9,0.5,0.787234042553192,0.445733206568224
88,0.95,0.5,0.787234042553192,0.445733206568224
88,1,0.5,0.787234042553192,0.445733206568224
89,0.05,0.5,0.680851063829787,0.638096218530314
89,0.1,0.5,0.765957446808511,0.436764988036833
89,0.15,0.5,0.765957446808511,0.430548218898036
89,0.2,0.5,0.765957446808511,0.433094016098281
89,0.25,0.5,0.765957446808511,0.433094016098281
89,0.3,0.5,0.765957446808511,0.435820611265531
89,0.35,0.5,0.765957446808511,0.435820611265531
89,0.4,0.5,0.787234042553192,0.437314900888662
89,0.45,0.5,0.787234042553192,0.437314900888662
89,0.5,0.5,0.808510638297872,0.435684402912243
89,0.55,0.5,0.808510638297872,0.435684402912243
89,0.6,0.5,0.808510638297872,0.435684402912243
89,0.65,0.5,0.808510638297872,0.435684402912243
89,0.7,0.5,0.808510638297872,0.435684402912243
89,0.75,0.5,0.808510638297872,0.435684402912243
89,0.8,0.5,0.787234042553192,0.43545180114896
89,0.85,0.5,0.787234042553192,0.43545180114896
89,0.9,0.5,0.787234042553192,0.43545180114896
89,0.95,0.5,0.787234042553192,0.43545180114896
89,1,0.5,0.787234042553192,0.43545180114896
90,0.05,0.5,0.808510638297872,0.467346841513711
90,0.1,0.5,0.74468085106383,0.43678455560905
90,0.15,0.5,0.765957446808511,0.43744736798844
90,0.2,0.5,0.765957446808511,0.435701722380246
90,0.25,0.5,0.765957446808511,0.435701722380246
90,0.3,0.5,0.765957446808511,0.434065595221182
90,0.35,0.5,0.74468085106383,0.432140242036323
90,0.4,0.5,0.74468085106383,0.43057225914435
90,0.45,0.5,0.74468085106383,0.43057225914435
90,0.5,0.5,0.74468085106383,0.43057225914435
90,0.55,0.5,0.74468085106383,0.43057225914435
90,0.6,0.5,0.74468085106383,0.43057225914435
90,0.65,0.5,0.808510638297872,0.428799081892915
90,0.7,0.5,0.808510638297872,0.428799081892915
90,0.75,0.5,0.808510638297872,0.428799081892915
90,0.8,0.5,0.808510638297872,0.428799081892915
90,0.85,0.5,0.74468085106383,1.36648517674073
90,0.9,0.5,0.74468085106383,1.36648517674073
90,0.95,0.5,0.74468085106383,1.36648517674073
90,1,0.5,0.74468085106383,1.36648517674073
91,0.05,0.5,0.74468085106383,0.632247517862241
91,0.1,0.5,0.74468085106383,1.93338473321123
91,0.15,0.5,0.74468085106383,1.93338473321123
91,0.2,0.5,0.74468085106383,1.93338473321123
91,0.25,0.5,0.74468085106383,1.93338473321123
91,0.3,0.5,0.74468085106383,1.93338473321123
91,0.35,0.5,0.74468085106383,1.93338473321123
91,0.4,0.5,0.74468085106383,1.93338473321123
91,0.45,0.5,0.74468085106383,1.93338473321123
91,0.5,0.5,0.74468085106383,1.93338473321123
91,0.55,0.5,0.74468085106383,1.93338473321123
91,0.6,0.5,0.74468085106383,1.93338473321123
91,0.65,0.5,0.74468085106383,1.93338473321123
91,0.7,0.5,0.74468085106383,1.93338473321123
91,0.75,0.5,0.74468085106383,1.93338473321123
91,0.8,0.5,0.74468085106383,1.93338473321123
91,0.85,0.5,0.74468085106383,1.93338473321123
91,0.9,0.5,0.74468085106383,1.93338473321123
91,0.95,0.5,0.74468085106383,1.93338473321123
91,1,0.5,0.74468085106383,1.93338473321123
92,0.05,0.5,0.74468085106383,2.82342497165073
92,0.1,0.5,0.74468085106383,2.82342497165073
92,0.15,0.5,0.74468085106383,2.82342497165073
92,0.2,0.5,0.74468085106383,2.82342497165073
92,0.25,0.5,0.74468085106383,2.82342497165073
92,0.3,0.5,0.74468085106383,2.82342497165073
92,0.35,0.5,0.74468085106383,2.82342497165073
92,0.4,0.5,0.74468085106383,2.82342497165073
92,0.45,0.5,0.74468085106383,2.82342497165073
92,0.5,0.5,0.74468085106383,2.82342497165073
92,0.55,0.5,0.74468085106383,2.82342497165073
92,0.6,0.5,0.74468085106383,2.82342497165073
92,0.65,0.5,0.74468085106383,2.82342497165073
92,0.7,0.5,0.74468085106383,2.82342497165073
92,0.75,0.5,0.74468085106383,2.82342497165073
92,0.8,0.5,0.74468085106383,2.82342497165073
92,0.85,0.5,0.74468085106383,2.82342497165073
92,0.9,0.5,0.74468085106383,2.82342497165073
92,0.95,0.5,0.74468085106383,2.82342497165073
92,1,0.5,0.74468085106383,2.82342497165073
93,0.05,0.5,0.74468085106383,2.51137174460317
93,0.1,0.5,0.74468085106383,2.51137174460317
93,0.15,0.5,0.74468085106383,2.51137174460317
93,0.2,0.5,0.74468085106383,2.51137174460317
93,0.25,0.5,0.74468085106383,2.51137174460317
93,0.3,0.5,0.74468085106383,2.51137174460317
93,0.35,0.5,0.74468085106383,2.51137174460317
93,0.4,0.5,0.74468085106383,2.51137174460317
93,0.45,0.5,0.74468085106383,2.51137174460317
93,0.5,0.5,0.74468085106383,2.51137174460317
93,0.55,0.5,0.74468085106383,2.51137174460317
93,0.6,0.5,0.74468085106383,2.51137174460317
93,0.65,0.5,0.74468085106383,2.51137174460317
93,0.7,0.5,0.74468085106383,2.51137174460317
93,0.75,0.5,0.74468085106383,2.51137174460317
93,0.8,0.5,0.74468085106383,2.51137174460317
93,0.85,0.5,0.74468085106383,2.51137174460317
93,0.9,0.5,0.74468085106383,2.51137174460317
93,0.95,0.5,0.74468085106383,2.51137174460317
93,1,0.5,0.74468085106383,2.51137174460317
94,0.05,0.5,0.74468085106383,2.68231754311548
94,0.1,0.5,0.74468085106383,2.68231754311548
94,0.15,0.5,0.74468085106383,2.68231754311548
94,0.2,0.5,0.74468085106383,2.68231754311548
94,0.25,0.5,0.74468085106383,2.68231754311548
94,0.3,0.5,0.74468085106383,2.68231754311548
94,0.35,0.5,0.74468085106383,2.68231754311548
94,0.4,0.5,0.74468085106383,2.68231754311548
94,0.45,0.5,0.74468085106383,2.68231754311548
94,0.5,0.5,0.74468085106383,2.68231754311548
94,0.55,0.5,0.74468085106383,2.68231754311548
94,0.6,0.5,0.74468085106383,2.68231754311548
94,0.65,0.5,0.74468085106383,2.68231754311548
94,0.7,0.5,0.74468085106383,2.68231754311548
94,0.75,0.5,0.74468085106383,2.68231754311548
94,0.8,0.5,0.74468085106383,2.68231754311548
94,0.85,0.5,0.74468085106383,2.68231754311548
94,0.9,0.5,0.74468085106383,2.68231754311548
94,0.95,0.5,0.74468085106383,2.68231754311548
94,1,0.5,0.74468085106383,2.68231754311548
95,0.05,0.5,0.787234042553192,0.434349349577183
95,0.1,0.5,0.765957446808511,0.433913743378684
95,0.15,0.5,0.765957446808511,0.433913743378684
95,0.2,0.5,0.765957446808511,0.433913743378684
95,0.25,0.5,0.765957446808511,0.433913743378684
95,0.3,0.5,0.765957446808511,0.433884658207592
95,0.35,0.5,0.765957446808511,0.4334697096678
95,0.4,0.5,0.74468085106383,1.4650562789565
95,0.45,0.5,0.74468085106383,1.4650562789565
95,0.5,0.5,0.74468085106383,1.4650562789565
95,0.55,0.5,0.74468085106383,1.4650562789565
95,0.6,0.5,0.74468085106383,1.4650562789565
95,0.65,0.5,0.74468085106383,1.4650562789565
95,0.7,0.5,0.74468085106383,1.4650562789565
95,0.75,0.5,0.74468085106383,1.4650562789565
95,0.8,0.5,0.74468085106383,1.4650562789565
95,0.85,0.5,0.74468085106383,1.4650562789565
95,0.9,0.5,0.74468085106383,1.4650562789565
95,0.95,0.5,0.74468085106383,1.4650562789565
95,1,0.5,0.74468085106383,1.4650562789565
96,0.05,0.5,0.74468085106383,2.02729302660287
96,0.1,0.5,0.74468085106383,2.02729302660287
96,0.15,0.5,0.74468085106383,2.02729302660287
96,0.2,0.5,0.74468085106383,2.02729302660287
96,0.25,0.5,0.74468085106383,2.02729302660287
96,0.3,0.5,0.74468085106383,2.02729302660287
96,0.35,0.5,0.74468085106383,2.02729302660287
96,0.4,0.5,0.74468085106383,2.02729302660287
96,0.45,0.5,0.74468085106383,2.02729302660287
96,0.5,0.5,0.74468085106383,2.02729302660287
96,0.55,0.5,0.74468085106383,2.02729302660287
96,0.6,0.5,0.74468085106383,2.02729302660287
96,0.65,0.5,0.74468085106383,2.02729302660287
96,0.7,0.5,0.74468085106383,2.02729302660287
96,0.75,0.5,0.74468085106383,2.02729302660287
96,0.8,0.5,0.74468085106383,2.02729302660287
96,0.85,0.5,0.74468085106383,2.02729302660287
96,0.9,0.5,0.74468085106383,2.02729302660287
96,0.95,0.5,0.74468085106383,2.02729302660287
96,1,0.5,0.74468085106383,2.02729302660287
97,0.05,0.5,0.808510638297872,0.444614108006065
97,0.1,0.5,0.74468085106383,0.437050226569155
97,0.15,0.5,0.74468085106383,0.439530219337994
97,0.2,0.5,0.74468085106383,0.441440154248041
97,0.25,0.5,0.74468085106383,0.442078931782809
97,0.3,0.5,0.74468085106383,0.444357303579872
97,0.35,0.5,0.74468085106383,0.444357303579872
97,0.4,0.5,0.74468085106383,0.444357303579872
97,0.45,0.5,0.765957446808511,0.44515790229012
97,0.5,0.5,0.765957446808511,0.44515790229012
97,0.55,0.5,0.787234042553192,0.444275500754772
97,0.6,0.5,0.787234042553192,0.444275500754772
97,0.65,0.5,0.787234042553192,0.444953817579311
97,0.7,0.5,0.787234042553192,0.444953817579311
97,0.75,0.5,0.765957446808511,0.444457781704109
97,0.8,0.5,0.765957446808511,0.445654285283562
97,0.85,0.5,0.74468085106383,1.19253311269616
97,0.9,0.5,0.74468085106383,1.19253311269616
97,0.95,0.5,0.74468085106383,1.19253311269616
97,1,0.5,0.74468085106383,1.19253311269616
98,0.05,0.5,0.765957446808511,0.432791155027396
98,0.1,0.5,0.74468085106383,0.438457407157774
98,0.15,0.5,0.74468085106383,0.439505579328587
98,0.2,0.5,0.74468085106383,0.440233409576343
98,0.25,0.5,0.74468085106383,0.434769086580079
98,0.3,0.5,0.74468085106383,0.434769086580079
98,0.35,0.5,0.74468085106383,0.433443125509483
98,0.4,0.5,0.74468085106383,0.433443125509483
98,0.45,0.5,0.74468085106383,0.433443125509483
98,0.5,0.5,0.74468085106383,0.433462529626259
98,0.55,0.5,0.765957446808511,0.427945740006883
98,0.6,0.5,0.765957446808511,0.427945740006883
98,0.65,0.5,0.765957446808511,0.427945740006883
98,0.7,0.5,0.765957446808511,0.427945740006883
98,0.75,0.5,0.765957446808511,0.427945740006883
98,0.8,0.5,0.765957446808511,0.427945740006883
98,0.85,0.5,0.851063829787234,0.417062096085997
98,0.9,0.5,0.851063829787234,0.417062096085997
98,0.95,0.5,0.851063829787234,0.416305622189317
98,1,0.5,0.851063829787234,0.416305622189317
99,0.05,0.5,0.74468085106383,2.66005143603891
99,0.1,0.5,0.74468085106383,2.66005143603891
99,0.15,0.5,0.74468085106383,2.66005143603891
99,0.2,0.5,0.74468085106383,2.66005143603891
99,0.25,0.5,0.74468085106383,2.66005143603891
99,0.3,0.5,0.74468085106383,2.66005143603891
99,0.35,0.5,0.74468085106383,2.66005143603891
99,0.4,0.5,0.74468085106383,2.66005143603891
99,0.45,0.5,0.74468085106383,2.66005143603891
99,0.5,0.5,0.74468085106383,2.66005143603891
99,0.55,0.5,0.74468085106383,2.66005143603891
99,0.6,0.5,0.74468085106383,2.66005143603891
99,0.65,0.5,0.74468085106383,2.66005143603891
99,0.7,0.5,0.74468085106383,2.66005143603891
99,0.75,0.5,0.74468085106383,2.66005143603891
99,0.8,0.5,0.74468085106383,2.66005143603891
99,0.85,0.5,0.74468085106383,2.66005143603891
99,0.9,0.5,0.74468085106383,2.66005143603891
99,0.95,0.5,0.74468085106383,2.66005143603891
99,1,0.5,0.74468085106383,2.66005143603891
100,0.05,0.5,0.702127659574468,0.558184938651964
100,0.1,0.5,0.74468085106383,1.85698713672305
100,0.15,0.5,0.74468085106383,1.85698713672305
100,0.2,0.5,0.74468085106383,1.85698713672305
100,0.25,0.5,0.74468085106383,1.85698713672305
100,0.3,0.5,0.74468085106383,1.85698713672305
100,0.35,0.5,0.74468085106383,1.85698713672305
100,0.4,0.5,0.74468085106383,1.85698713672305
100,0.45,0.5,0.74468085106383,1.85698713672305
100,0.5,0.5,0.74468085106383,1.85698713672305
100,0.55,0.5,0.74468085106383,1.85698713672305
100,0.6,0.5,0.74468085106383,1.85698713672305
100,0.65,0.5,0.74468085106383,1.85698713672305
100,0.7,0.5,0.74468085106383,1.85698713672305
100,0.75,0.5,0.74468085106383,1.85698713672305
100,0.8,0.5,0.74468085106383,1.85698713672305
100,0.85,0.5,0.74468085106383,1.85698713672305
100,0.9,0.5,0.74468085106383,1.85698713672305
100,0.95,0.5,0.74468085106383,1.85698713672305
100,1,0.5,0.74468085106383,1.85698713672305
